Description,Price,Ratings,Review Count,URL
Echo Dot (3rd Gen) - Smart speaker with Alexa - Charcoal Fabric,£39.99,4.7 out of 5 stars,"454,706",https://www.amazon.co.uk//Echo-Dot-3rd-Gen-Charcoal/dp/B07PJV3JPR/ref=sr_1_1?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-1&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
Echo Dot (4th generation) | Smart speaker with Alexa | Charcoal,£49.99,4.7 out of 5 stars,"142,930",https://www.amazon.co.uk//all-new-echo-dot-4th-generation-smart-speaker-with-alexa-charcoal/dp/B084DWCZXZ/ref=sr_1_2?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-2&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Echo Show 5 (1st Gen, 2019 release) – Smart Display with Alexa – Stay in touch with the help of Alexa – White",£44.99,4.7 out of 5 stars,"118,059",https://www.amazon.co.uk//amazon-echo-show-5-compact-smart-display-with-alexa/dp/B07KD79YVL/ref=sr_1_3?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-3&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
Echo Dot (4th generation) | Smart speaker with clock and Alexa | Twilight Blue,£59.99,4.8 out of 5 stars,"38,499",https://www.amazon.co.uk//all-new-echo-dot-4th-generation-smart-speaker-with-clock-and-alexa-twilight-blue/dp/B085M6F3SJ/ref=sr_1_4?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-4&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Echo Show 5 (1st Gen, 2019 release) – Smart Display with Alexa – Stay in touch with the help of Alexa – White",£44.99,4.7 out of 5 stars,"118,059",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0119098NFUOMVYSVR5S&url=%2Famazon-echo-show-5-compact-smart-display-with-alexa%2Fdp%2FB07KD79YVL%2Fref%3Dsr_1_5_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-5-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_mtf
Certified Refurbished Echo Dot (3rd Gen) - Smart speaker with Alexa - Charcoal Fabric,£35.99,4.7 out of 5 stars,"5,181",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0976226LZB1JTH4Y9K2&url=%2FAll-new-Echo-Dot-3rd-Gen%2Fdp%2FB07PKXN9HQ%2Fref%3Dsr_1_6_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-6-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_mtf
"Echo (4th generation) | With premium sound, smart home hub and Alexa | Charcoal",£89.99,4.7 out of 5 stars,"23,032",https://www.amazon.co.uk//all-new-echo-4th-generation-with-premium-sound-smart-home-hub-and-alexa-charcoal/dp/B085G58KWT/ref=sr_1_7?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-7&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Echo Show 8 (1st Gen, 2019 release) – Smart Display with Alexa – Stay in touch with the help of Alexa – Charcoal",£99.99,4.7 out of 5 stars,"77,003",https://www.amazon.co.uk//amazon-echo-show-8-compact-smart-display-with-alexa/dp/B07SMN7FYZ/ref=sr_1_8?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-8&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"All-new Echo Show 8 | 2nd generation (2021 release), HD smart display with Alexa and 13 MP camera | Glacier White",£119.99,4.7 out of 5 stars,"1,747",https://www.amazon.co.uk//echo-show-8-2nd-generation-2021-release/dp/B084TNGZHJ/ref=sr_1_9?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-9&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Echo Show 10 (3rd generation) | HD smart display with motion and Alexa, Charcoal Fabric",£239.99,4.5 out of 5 stars,"1,623",https://www.amazon.co.uk//all-new-echo-show-10-hd-smart-display-with-motion-and-alexa-charcoal/dp/B084P3KP2R/ref=sr_1_10?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-10&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Winees Smart Bulb, Alexa Light Bulbs Dimmable Wi-Fi RGBW LED Colour Changing Light Bulbs Work with Alexa & Google Assistant, Remote Control, Voice Control, No Hub Required,4 Pack [Energy Class A+]",£24.19,4.0 out of 5 stars,29,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A10379051RZOBIZUSS6HT&url=%2FDimmable-Changing-Assistant-Control-Required%2Fdp%2FB08VJCD497%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-11-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_mtf
Echo Studio | High-fidelity smart speaker with 3D audio and Alexa,£189.99,4.6 out of 5 stars,"10,517",https://www.amazon.co.uk//amazon-echo-studio-high-fidelity-smart-speaker-with-3d-audio-and-alexa/dp/B07NQCKJSH/ref=sr_1_12?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-12&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"All-new Echo Show 5 | 2nd generation (2021 release), smart display with Alexa and 2 MP camera | Charcoal",£74.99,4.6 out of 5 stars,438,https://www.amazon.co.uk//echo-show-5-2nd-generation-2021-release/dp/B08KGTW3CV/ref=sr_1_13?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-13&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
Certified Refurbished Echo Dot (3rd Gen) - Smart speaker with Alexa - Charcoal Fabric,£35.99,4.7 out of 5 stars,"5,181",https://www.amazon.co.uk//All-new-Echo-Dot-3rd-Gen/dp/B07PKXN9HQ/ref=sr_1_14?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-14&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
Echo Flex – Voice control smart home devices with Alexa,£14.99,4.4 out of 5 stars,"11,241",https://www.amazon.co.uk//amazon-echo-flex-plug-in-smart-speaker-with-alexa/dp/B07PDJ9JFF/ref=sr_1_15?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-15&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Winees Pet Camera Dog cameras Indoor security Cam Video Baby Monitor IP WiFi Camera 1080P with 2-Way Audio, Night Vision, Motion Detection, Pan Tilt Zoom, Work with Phone APP, Alexa",£49.99,4.5 out of 5 stars,2,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0612755UFRWJ9DCIUU7&url=%2FWinees-Security-Monitor-Cameras-Detection%2Fdp%2FB08XVV6XBV%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-16-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_mtf
"Echo Studio + TP-Link Tapo smart bulb (E27), Works with Alexa",£199.76,5.0 out of 5 stars,9,https://www.amazon.co.uk//Studio-TP-Link-smart-Works-Alexa/dp/B08N2YWBYF/ref=sr_1_17?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-17&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"All-new Echo Dot (4th generation) Kids | Designed for children, with parental controls | Tiger",£59.99,4.5 out of 5 stars,107,https://www.amazon.co.uk//echo-dot-kids-4th-generation-tiger/dp/B08W9JJ37B/ref=sr_1_18?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-18&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"Echo Show 8, Charcoal Fabric + TP-Link Tapo smart bulb (B22), Works with Alexa",£106.98,4.8 out of 5 stars,127,https://www.amazon.co.uk//Charcoal-Fabric-TP-Link-smart-Works/dp/B08N3P97KL/ref=sr_1_19?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-19&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"All-new Echo Dot (4th generation) with clock, Glacier White + TP-Link Tapo smart bulb (B22), Works with Alexa",£66.98,4.8 out of 5 stars,129,https://www.amazon.co.uk//All-new-generation-clock-Glacier-TP-Link/dp/B08N3DBBGT/ref=sr_1_20?dchild=1&keywords=alexa&qid=1631704407&qsid=257-4916782-0421462&sr=8-20&sres=B07PJV3JPR%2CB084DWCZXZ%2CB07KD79YVL%2CB085M6F3SJ%2CB085G58KWT%2CB07SMN7FYZ%2CB084TNGZHJ%2CB084P3KP2R%2CB07NQCKJSH%2CB08KGTW3CV%2CB07PKXN9HQ%2CB07PDJ9JFF%2CB08N2YWBYF%2CB08W9JJ37B%2CB08N3P97KL%2CB08N3DBBGT
"All-new Echo Show 8 | 2nd generation (2021 release), HD smart display with Alexa and 13 MP camera | Charcoal",£119.99,4.7 out of 5 stars,"1,747",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A074468821DHV58TL81BZ&url=%2Fecho-show-8-2nd-generation-2021-release%2Fdp%2FB084TNK1NL%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-21-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_btf
Echo Dot (4th generation) | Smart speaker with clock and Alexa | Glacier White,£59.99,4.8 out of 5 stars,"38,499",https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0986877YS1M5NYV5DVJ&url=%2Fall-new-echo-dot-4th-generation-smart-speaker-with-clock-and-alexa-glacier-white%2Fdp%2FB084J4R4GY%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704407%26sr%3D8-22-spons%26psc%3D1&qualifier=1631704407&id=7836003217596475&widgetName=sp_btf
"Voger VP230 Baby Monitor Pet WiFi Camera 1080P Two Way Audio Indoor Security Camera with Motion Detection Night Vision, Compatible with Alexa",£29.99,5.0 out of 5 stars,11,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A081266619F27JB8OO788&url=%2FMonitor-Camera-Security-Detection-Compatible%2Fdp%2FB09D7C44SJ%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704409%26sr%3D8-17-spons%26psc%3D1&qualifier=1631704409&id=7335769551229496&widgetName=sp_atf_next
"Imou 2K+ 4MP Security Camera Indoor Home WiFi IP Camera Baby Pet Monitor, Pan/Tilt AI Human/Sound Detection CCTV Camera, 2 Way Audio 30 Feets Night Vision, Alexa&Google Home, EU Local Server & Cloud",£44.99,4.8 out of 5 stars,7,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05141022EU6GMSRFRDSB&url=%2FImou-Security-Camera-Monitor-Detection%2Fdp%2FB0953798KS%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704409%26sr%3D8-18-spons%26psc%3D1&qualifier=1631704409&id=7335769551229496&widgetName=sp_atf_next
"Amazon Echo Spot, Smart Alarm Clock with Alexa - Black",£119.99,4.5 out of 5 stars,"7,910",https://www.amazon.co.uk//Amazon-Echo-Spot-smart-speaker-with-screen-and-Alexa/dp/B01J2BK6CO/ref=sr_1_19?dchild=1&keywords=alexa&qid=1631704409&sr=8-19
"Certified Refurbished Echo Show 5 | Compact smart display with Alexa, Black",£71.99,4.7 out of 5 stars,"2,168",https://www.amazon.co.uk//Certified-Refurbished-Compact-smart-display/dp/B07NJPT8W1/ref=sr_1_20?dchild=1&keywords=alexa&qid=1631704409&sr=8-20
"Echo Studio + TP-Link Tapo smart bulb (B22), Works with Alexa",£196.98,4.5 out of 5 stars,19,https://www.amazon.co.uk//Studio-TP-Link-smart-Works-Alexa/dp/B08N31FKGY/ref=sr_1_21?dchild=1&keywords=alexa&qid=1631704409&sr=8-21
"Echo Show 5, White + Ring Indoor Cam, Works with Alexa",£93.99,4.7 out of 5 stars,121,https://www.amazon.co.uk//Echo-White-Indoor-Works-Alexa/dp/B085JKD3XK/ref=sr_1_22?dchild=1&keywords=alexa&qid=1631704409&sr=8-22
"Smart Watch Fitness Tracker, Smart Alexa Voice Service, Smart Watch for Men with Heart Rate Monitor, 1.69 Full Touch Screen 14 Mode 5ATM Waterproof Sports Watch, Smart Watches for iPhone and Android",£36.99,,Save £2.00,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A08537111I5UMSTBUMO28&url=%2FFitness-Tracker-Service-Monitor-Waterproof%2Fdp%2FB09CMM5QGY%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704409%26sr%3D8-23-spons%26psc%3D1&qualifier=1631704409&id=7335769551229496&widgetName=sp_mtf
"Echo Show 8, Certified Refurbished, Charcoal fabric | 8"" HD smart display with Alexa",£107.99,4.7 out of 5 stars,493,https://www.amazon.co.uk//Certified-Refurbished-display-Charcoal-fabric/dp/B07SHBW7HG/ref=sr_1_24?dchild=1&keywords=alexa&qid=1631704409&sr=8-24
"Echo Dot (3rd Gen), Charcoal Fabric + LIFX Colour Smart Bulb (B22), Works with Alexa",£49.98,,,https://www.amazon.co.uk//Charcoal-Fabric-Colour-Smart-Works/dp/B09CF64QN5/ref=sr_1_25?dchild=1&keywords=alexa&qid=1631704409&sr=8-25
"Echo Dot (4th generation), Certified Refurbished, Glacier White | Smart speaker with Alexa",£44.99,4.4 out of 5 stars,61,https://www.amazon.co.uk//certified-refurbished-echo-dot-4th-generation-smart-speaker-with-alexa-glacier-white/dp/B084KVD74V/ref=sr_1_26?dchild=1&keywords=alexa&qid=1631704409&sr=8-26
"Echo Studio, Certified Refurbished | High-fidelity smart speaker with 3D audio and Alexa",£170.99,4.5 out of 5 stars,326,https://www.amazon.co.uk//Certified-Refurbished-Echo-Studio/dp/B07NQC9JP7/ref=sr_1_27?dchild=1&keywords=alexa&qid=1631704409&sr=8-27
"Smart WiFi Led Floodlight Outdoor, 24W 2000LM Bluetooth Mesh Flood Light Dimmable Colour Changing RGB + Warm White + Cool White, Waterproof IP66, 2700-6500K, AC 100-240V, Work with Alexa/Google Home",£75.99,4.3 out of 5 stars,59,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A10359692U1V5VO8JP6B8&url=%2FBluetooth-Floodlight-Spotlight-Waterproof-2700-6500K%2Fdp%2FB089M4BKT9%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704409%26sr%3D8-28-spons%26psc%3D1&qualifier=1631704409&id=7335769551229496&widgetName=sp_mtf
Echo Show (2nd Gen) – Stay in touch with the help of Alexa – Black,£219.99,4.6 out of 5 stars,"5,061",https://www.amazon.co.uk//Amazon-Echo-Show-With-Screen-2nd-Generation-Alexa/dp/B0793G9T6T/ref=sr_1_29?dchild=1&keywords=alexa&qid=1631704409&sr=8-29
"Echo Studio + LIFX White Wi-Fi Smart Bulb LED (B22) (no hub required), Works with Alexa",£204.98,4.9 out of 5 stars,11,https://www.amazon.co.uk//Studio-White-Wi-Fi-Smart-required/dp/B08K89G9W8/ref=sr_1_30?dchild=1&keywords=alexa&qid=1631704409&sr=8-30
Amazon Echo (2nd Gen) - Smart speaker with Alexa - Charcoal Fabric,,4.7 out of 5 stars,"51,167",https://www.amazon.co.uk//Amazon-Echo-2nd-Generation-Smart-Speaker-Alexa/dp/B06Y5ZW72J/ref=sr_1_31?dchild=1&keywords=alexa&qid=1631704409&sr=8-31
Echo Dot (4th generation) - Charcoal with a Fire TV Stick 4K,£99.98,4.6 out of 5 stars,26,https://www.amazon.co.uk//Amazon-Mantis-Brownie-Bundle/dp/B08P4QY4Z3/ref=sr_1_32?dchild=1&keywords=alexa&qid=1631704409&sr=8-32
"WenTop 5m Alexa LED Strip Lights with Remote, Wi-Fi Smart App Control, Music Sync and Color Changing, LED Lights for Bedroom, TV, Home, Works with Google Assistant",£12.99,4.3 out of 5 stars,150,https://www.amazon.co.uk//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A00636262DWXWF12B1TY0&url=%2FWenTop-Controlled-Lighting-Decoration-Assistant%2Fdp%2FB07XXRF87X%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Dalexa%26qid%3D1631704409%26sr%3D8-33-spons%26psc%3D1&qualifier=1631704409&id=7335769551229496&widgetName=sp_mtf
"Ring Video Doorbell Wired + Plug-In Adapter by Amazon + Echo Dot (3rd Gen) – HD Video, Advanced Motion Detection, Plug-In Power | With 30-day free trial of Ring Protect Plan",£64.00,4.4 out of 5 stars,"2,115",https://www.amazon.co.uk//Ring-Video-Doorbell-Adapter-Amazon/dp/B096BDYL8R/ref=sr_1_34?dchild=1&keywords=alexa&qid=1631704409&sr=8-34
Certified Refurbished Echo Show (2nd Gen) – Premium Sound and a Vibrant 10” HD Screen – Black,£177.99,4.5 out of 5 stars,267,https://www.amazon.co.uk//All-New-Echo-Show-2nd-Gen/dp/B07D7V3JYF/ref=sr_1_35?dchild=1&keywords=alexa&qid=1631704409&sr=8-35
